x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-78.0,44.35,27613,NORWOOD,ON,ONTARIO,ONTARIO,CAN,442100000,-780000000,EST,207.00,6165715,,,Climate-Staffed,G,1,8,,,,,1998-06-01 00:00:00,2002-04-30 00:00:00,,,1998-06-01 00:00:00,2002-04-30 00:00:00,1998-06-01 00:00:00,2002-04-01 00:00:00,Y,N,N
-75.36529333333333,45.00085,27614,OAK VALLEY,ON,ONTARIO,ONTARIO,CAN,450003060,-752155056,EST,80.50,6105730,,,Climate-Staffed,G,1,8,,,,,1998-06-01 00:00:00,2009-10-31 00:00:00,,,1998-06-01 00:00:00,2009-10-31 00:00:00,1998-06-01 00:00:00,2006-12-01 00:00:00,Y,N,N
-77.554745,44.293081666666666,27615,STIRLING,ON,ONTARIO,ONTARIO,CAN,441735094,-773317082,EST,130.00,6158051,,,Climate-Staffed,G,1,8,,,,,1998-06-01 00:00:00,2007-10-08 00:00:00,,,1998-06-01 00:00:00,2007-10-08 00:00:00,1998-06-01 00:00:00,2006-12-01 00:00:00,Y,N,N
-77.47752666666666,44.533345,27618,MADOC,ON,ONTARIO,ONTARIO,CAN,443200042,-772839096,EST,222.00,6154779,,,Climate-Staffed,G,1,8,,,,,1998-08-01 00:00:00,2006-12-31 00:00:00,,,1998-08-01 00:00:00,2006-12-31 00:00:00,1998-08-01 00:00:00,2006-12-01 00:00:00,Y,N,N
-88.34472222222222,49.153888888888886,27674,CAMERON FALLS (AUT),ON,ONTARIO,ONTARIO,CAN,490914000,-882041000,EST,232.60,6041110,XCA,71291,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1998-03-01 00:00:00,2024-03-06 12:30:01,2000-08-17 19:00:00,2024-03-06 12:30:01,1998-03-01 00:00:00,2024-03-06 00:00:00,1998-05-01 00:00:00,2006-12-01 00:00:00,Y,N,N
-85.01222222222222,72.99277777777777,29517,ARCTIC BAY CS,NU,NUNAVUT,NUNAVUT,CAN,725934000,-850044000,EST,10.00,2400404,XAT,71592,Climate-Auto,G,1,9,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1999-11-01 00:00:00,2024-03-06 12:30:01,2000-02-19 13:00:00,2024-03-06 12:30:01,1999-11-01 00:00:00,2024-03-06 00:00:00,1999-11-01 00:00:00,2007-09-01 00:00:00,Y,N,Y
-78.36666666666666,44.233333333333334,29906,PETERBOROUGH AWOS,ON,ONTARIO,ONTARIO,CAN,441400000,-782200000,EST,191.40,6166420,,,Aviation-Auto,,,,,,,,2004-04-07 04:00:00,2010-09-23 13:00:00,2004-04-07 04:00:00,2010-09-23 13:00:00,2004-11-01 00:00:00,2010-09-23 00:00:00,2004-11-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
-79.8488888888889,47.695,30246,EARLTON AWOS,ON,ONTARIO,ONTARIO,CAN,474142000,-795056000,EST,243.40,6072224,,,Aviation-Auto,,,,,,,,2000-04-23 10:00:00,2011-10-20 13:00:00,2000-04-23 10:00:00,2011-10-20 13:00:00,2000-09-20 00:00:00,2011-10-20 00:00:00,2004-11-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
-89.31666666666666,48.36666666666667,30667,THUNDER BAY AWOS,ON,ONTARIO,ONTARIO,CAN,482200000,-891900000,EST,199.30,6048264,ZQT,71749,Aviation-Auto,,,,,,,,1994-12-01 00:00:00,2012-02-09 00:00:00,,,1994-12-01 00:00:00,2012-02-09 00:00:00,2004-10-01 00:00:00,2006-12-01 00:00:00,Y,N,N
-79.4,43.666666666666664,31688,TORONTO CITY,ON,ONTARIO,ONTARIO,CAN,434000000,-792400000,EST,112.50,6158355,XTO,71508,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2002-06-04 00:00:00,2024-03-06 12:30:01,2002-06-04 16:00:00,2024-03-06 12:30:01,2002-06-04 00:00:00,2024-03-06 00:00:00,2003-07-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
-87.1,48.81666666666667,32393,TERRACE BAY(AUT),ON,ONTARIO,ONTARIO,CAN,484900000,-870600000,EST,289.60,6048235,ZTJ,,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2002-11-25 09:00:00,2007-10-23 13:00:00,2002-11-25 09:00:00,2007-10-23 13:00:00,2003-10-01 00:00:00,2006-12-31 00:00:00,2003-10-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
-81.88333333333334,42.45,32473,RIDGETOWN RCS,ON,ONTARIO,ONTARIO,CAN,422700000,-815300000,EST,205.70,6137154,XRG,71307,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2003-02-01 00:00:00,2024-03-06 12:30:01,2003-02-24 12:00:00,2024-03-06 12:30:01,2003-02-01 00:00:00,2024-03-06 00:00:00,2003-03-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
-74.68138888888889,45.03138888888889,42004,CORNWALL,ON,ONTARIO,ONTARIO,CAN,450153000,-744053000,EST,58.00,6101875,TCW,,Climate-Auto,,,,,,,,2003-10-07 00:00:00,2007-06-14 07:00:00,2003-10-07 15:00:00,2007-06-14 07:00:00,2003-10-07 00:00:00,2007-06-14 00:00:00,,,Y,N,N
-75.33666666666667,45.05111111111111,42005,WINCHESTER,ON,ONTARIO,ONTARIO,CAN,450304000,-752012000,EST,75.00,6109517,TWN,,Climate-Auto,,,,,,,,2003-10-09 00:00:00,2007-06-14 07:00:00,2003-10-09 11:00:00,2007-06-14 07:00:00,2003-10-09 00:00:00,2007-06-14 00:00:00,,,Y,N,N
-64.03344444444444,67.54741666666666,42803,QIKIQTARJUAQ CLIMATE,NU,NUNAVUT,NUNAVUT,CAN,673250700,-640200400,EST,6.40,2400573,ZVM,71357,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2005-03-01 00:00:00,2024-03-06 12:30:01,2005-04-20 02:00:00,2024-03-06 12:30:01,2005-03-01 00:00:00,2024-03-06 00:00:00,2005-04-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-79.33333333333333,42.96666666666667,44283,WELLAND-PELHAM,ON,ONTARIO,ONTARIO,CAN,425800000,-792000000,EST,178.00,6139449,TWL,71752,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2005-11-01 00:00:00,2024-03-06 12:30:01,2005-11-23 08:00:00,2024-03-06 12:30:01,2005-11-01 00:00:00,2024-03-06 00:00:00,2005-11-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
-81.18362,43.80252333333333,44787,JAMESTOWN,ON,ONTARIO,ONTARIO,CAN,434809084,-811101032,EST,319.00,6143905,,,Climate-Staffed,,,,,,,,2006-04-01 00:00:00,2015-07-03 00:00:00,,,2006-04-01 00:00:00,2015-07-03 00:00:00,2006-04-01 00:00:00,2006-12-01 00:00:00,Y,N,N
-81.87222833333334,42.38056666666667,44826,MORPETH,ON,ONTARIO,ONTARIO,CAN,422250040,-815220022,EST,198.00,6135125,,,Climate-Staffed,,,,,,,,2006-05-01 00:00:00,2011-02-22 00:00:00,,,2006-05-01 00:00:00,2011-02-22 00:00:00,2006-05-01 00:00:00,2006-12-01 00:00:00,Y,N,N
-83.24611833333333,46.28,44947,IRON BRIDGE,ON,ONTARIO,ONTARIO,CAN,461648000,-831446026,EST,190.00,6053805,,,Climate-Staffed,,,,,,,,2006-06-01 00:00:00,2008-09-30 00:00:00,,,2006-06-01 00:00:00,2008-09-30 00:00:00,2006-06-01 00:00:00,2006-12-01 00:00:00,Y,N,N
-84.61666666666666,72.98333333333333,47468,NANISIVIK AWOS,NU,NUNAVUT,NUNAVUT,CAN,725900000,-843700000,EST,641.90,2402731,YSR,,Aviation-Auto,,,,,,,,2008-07-02 19:00:00,2011-01-12 21:00:00,2008-07-02 19:00:00,2011-01-12 21:00:00,,,,,N,N,Y
-81.39027777777778,48.55722222222222,47547,TIMMINS CLIMATE,ON,ONTARIO,ONTARIO,CAN,483326000,-812325000,EST,294.40,6078282,TMS,71193,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2008-08-19 16:00:00,2024-03-06 12:30:01,2008-08-19 16:00:00,2024-03-06 12:30:01,2008-10-01 00:00:00,2024-03-06 00:00:00,,,Y,N,Y
-75.74833333333333,44.63527777777778,47567,BROCKVILLE CLIMATE,ON,ONTARIO,ONTARIO,CAN,443807000,-754454000,EST,120.40,6100970,TBO,71161,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2008-10-21 10:00:00,2024-03-06 12:30:01,2008-10-21 10:00:00,2024-03-06 12:30:01,2008-11-20 00:00:00,2024-03-06 00:00:00,,,Y,N,Y
-71.6913888888889,45.43861111111111,48371,SHERBROOKE,QC,QUEBEC,QUÉBEC,CAN,452619000,-714129000,EST,241.40,7028123,YSC,71610,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2009-10-08 16:00:00,2024-03-06 12:30:01,2009-10-08 16:00:00,2024-03-06 12:30:01,2009-10-22 00:00:00,2024-03-06 00:00:00,,,Y,N,Y
-82.30888888888889,42.99944444444444,48373,SARNIA,ON,ONTARIO,ONTARIO,CAN,425958000,-821832000,EST,181.40,6127510,YZR,71704,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2009-12-10 17:00:00,2024-03-06 12:30:01,2009-12-10 17:00:00,2024-03-06 12:30:01,2009-12-17 00:00:00,2024-03-06 00:00:00,,,Y,N,Y
-79.39611111111111,43.6275,48549,TORONTO CITY CENTRE,ON,ONTARIO,ONTARIO,CAN,433739000,-792346000,EST,76.80,6158359,YTZ,71265,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2009-12-10 17:00:00,2024-03-06 12:30:01,2009-12-10 17:00:00,2024-03-06 12:30:01,2010-02-02 00:00:00,2024-03-06 00:00:00,,,Y,N,Y
-82.56666666666666,45.88333333333333,48788,GORE BAY CLIMATE,ON,ONTARIO,ONTARIO,CAN,455300000,-823400000,EST,188.60,6092920,TZE,71956,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2010-07-09 00:00:00,2024-03-06 12:30:01,2010-07-09 10:00:00,2024-03-06 12:30:01,2010-07-09 00:00:00,2024-03-06 00:00:00,,,Y,N,Y
-80.79613333333333,46.63224722222222,49508,SUDBURY CLIMATE,ON,ONTARIO,ONTARIO,CAN,463756090,-804746080,EST,348.00,6068145,TSB,71733,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2011-08-04 14:00:00,2024-03-06 12:30:01,2011-08-04 14:00:00,2024-03-06 12:30:01,2011-08-12 00:00:00,2024-03-06 00:00:00,,,Y,N,Y
-73.67527777777778,53.75472222222222,49648,LA GRANDE 4 A,QC,QUEBEC,QUÉBEC,CAN,534517000,-734031000,EST,306.30,7093714,YAH,71003,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2011-12-12 11:00:00,2024-03-06 12:30:01,2011-12-12 11:00:00,2024-03-06 12:30:01,2011-12-15 00:00:00,2024-03-06 00:00:00,,,Y,N,Y
-79.935,43.173611111111114,49908,HAMILTON A,ON,ONTARIO,ONTARIO,CAN,431025000,-795606000,EST,237.70,6153193,YHM,71263,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2011-12-14 19:00:00,2024-03-06 12:30:01,2011-12-14 19:00:00,2024-03-06 12:30:01,2011-12-15 00:00:00,2024-03-06 00:00:00,,,Y,N,Y
-79.16361666666667,44.098333333333336,50637,UXBRIDGE WEST,ON,ONTARIO,ONTARIO,CAN,440554000,-790949020,EST,325.00,6159123,TUX,71932,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2012-07-30 00:00:00,2024-03-06 12:30:01,2012-07-30 09:00:00,2024-03-06 12:30:01,2012-07-30 00:00:00,2024-03-06 00:00:00,,,Y,N,N
-77.70416666666667,53.625277777777775,50822,LA GRANDE RIVIERE A,QC,QUEBEC,QUÉBEC,CAN,533731000,-774215000,EST,194.80,7093716,YGL,71827,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2012-11-08 00:00:00,2024-03-06 12:30:01,2012-11-08 10:00:00,2024-03-06 12:30:01,2012-11-08 00:00:00,2024-03-06 00:00:00,,,Y,N,Y
-80.79777777777778,46.62555555555556,50840,SUDBURY A,ON,ONTARIO,ONTARIO,CAN,463732000,-804752000,EST,348.40,6068153,YSB,71730,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-03-12 09:00:00,2024-03-06 12:30:01,2013-03-12 09:00:00,2024-03-06 12:30:01,2013-03-14 00:00:00,2024-03-06 00:00:00,,,Y,N,Y
-73.74083333333333,45.470555555555556,51157,MONTREAL INTL A,QC,QUEBEC,QUÉBEC,CAN,452814000,-734427000,EST,36.00,7025251,YUL,71627,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-02-13 10:00:00,2024-03-06 12:30:01,2013-02-13 10:00:00,2024-03-06 12:30:01,2013-02-14 00:00:00,2024-03-06 00:00:00,,,Y,N,Y
-87.67611111111111,56.01888888888889,51219,FORT SEVERN A,ON,ONTARIO,ONTARIO,CAN,560108000,-874034000,EST,15.80,6012501,YER,71099,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-03-05 10:00:00,2024-03-06 12:30:01,2013-03-05 10:00:00,2024-03-06 12:30:01,2013-03-07 00:00:00,2024-03-06 00:00:00,,,Y,N,N
-77.2875,60.05222222222222,52038,PUVIRNITUQ A,QC,QUEBEC,QUÉBEC,CAN,600308000,-771715000,EST,25.30,7106223,YPX,73128,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-02-06 14:00:00,2024-03-06 12:30:01,2014-02-06 14:00:00,2024-03-06 12:30:01,2018-10-29 00:00:00,2024-03-06 00:00:00,,,Y,N,N
-72.26583333333333,48.52,52080,ROBERVAL A,QC,QUEBEC,QUÉBEC,CAN,483112000,-721557000,EST,178.60,7066686,YRJ,71728,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-03-04 10:00:00,2024-03-06 12:30:01,2014-03-04 10:00:00,2024-03-06 12:30:01,2014-03-06 00:00:00,2024-03-06 00:00:00,,,Y,N,Y
-112.86666666666666,49.416666666666664,2270,MAGRATH,AB,ALBERTA,ALBERTA,CAN,492500000,-1125200000,MST,978.40,3034160,,,N/A,,1,9,,,,,1905-01-01 00:00:00,1968-12-01 00:00:00,,,1905-01-01 00:00:00,1968-04-30 00:00:00,1905-01-01 00:00:00,1968-12-01 00:00:00,Y,N,N
-113.06666666666666,49.88333333333333,2281,NOBLEFORD EXP ST,AB,ALBERTA,ALBERTA,CAN,495300000,-1130400000,MST,983.30,3034820,,,N/A,,1,9,,,,,1954-01-01 00:00:00,1963-12-01 00:00:00,,,1954-01-01 00:00:00,1963-03-31 00:00:00,1954-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
-113.98333333333333,50.71666666666667,2282,OKOTOKS,AB,ALBERTA,ALBERTA,CAN,504300000,-1135900000,MST,1051.00,3034915,,,N/A,,1,9,,,,,1906-01-01 00:00:00,1932-12-01 00:00:00,,,1906-06-01 00:00:00,1932-02-29 00:00:00,1906-01-01 00:00:00,1932-12-01 00:00:00,Y,N,N
-112.78333333333333,49.88333333333333,2285,PICTURE BUTTE,AB,ALBERTA,ALBERTA,CAN,495300000,-1124700000,MST,899.20,3035173,,,N/A,F,1,7,,,,,1965-01-01 00:00:00,1978-12-01 00:00:00,,,1965-11-01 00:00:00,1978-09-30 00:00:00,1965-01-01 00:00:00,1978-12-01 00:00:00,Y,N,N
-114.21666666666667,51.2,2305,SPY HILL,AB,ALBERTA,ALBERTA,CAN,511200000,-1141300000,MST,1210.00,3036084,,,N/A,G,1,9,,,,,1990-01-01 00:00:00,1992-12-01 00:00:00,,,1990-08-01 00:00:00,1992-05-31 00:00:00,1990-01-01 00:00:00,1992-12-01 00:00:00,Y,N,N
-111.18333333333334,50.266666666666666,2312,SUFFIELD A,AB,ALBERTA,ALBERTA,CAN,501600000,-1111100000,MST,769.60,3036240,YSD,71128,N/A,A,1,1,DND,MDN,Department of National Defence,Ministère de la Défense nationale,1950-01-01 00:00:00,2020-09-30 20:00:00,1953-01-01 19:00:00,2020-09-30 20:00:00,1950-04-01 00:00:00,2008-12-31 00:00:00,1950-01-01 00:00:00,2007-11-01 00:00:00,N,Y,Y
-112.12446666666666,49.79195,2315,TABER,AB,ALBERTA,ALBERTA,CAN,494731020,-1120728080,MST,811.00,3036360,,,Climate-Staffed,D,1,5,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1907-01-01 00:00:00,2024-03-04 00:00:00,,,1907-03-01 00:00:00,2024-03-04 00:00:00,1907-01-01 00:00:00,2007-11-01 00:00:00,Y,N,N
-114.28333333333333,50.666666666666664,2319,TURNER VALLEY RS,AB,ALBERTA,ALBERTA,CAN,504000000,-1141700000,MST,1219.20,3036641,,,N/A,G,1,9,,,,,1972-01-01 00:00:00,1982-12-01 00:00:00,,,1972-06-01 00:00:00,1982-10-31 00:00:00,1972-01-01 00:00:00,1982-12-01 00:00:00,Y,N,N
-115.25,53.88333333333333,2591,RONAN,AB,ALBERTA,ALBERTA,CAN,535300000,-1151500000,MST,731.50,3065541,,,Climate-Staffed,C,1,4,,,,,1969-01-01 00:00:00,2005-12-31 00:00:00,,,1969-09-01 00:00:00,2005-12-31 00:00:00,1969-01-01 00:00:00,2005-12-01 00:00:00,Y,Y,N
-110.98333333333333,54.65,2596,SAND RIVER LO,AB,ALBERTA,ALBERTA,CAN,543900000,-1105900000,MST,731.50,3065710,,,N/A,E,1,9,,,,,1957-01-01 00:00:00,2011-09-01 00:00:00,,,1957-04-01 00:00:00,2011-09-01 00:00:00,1957-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-113.66666666666667,55.833333333333336,2597,SANDY LAKE LO,AB,ALBERTA,ALBERTA,CAN,555000000,-1134000000,MST,594.40,3065715,,,N/A,F,1,9,,,,,1977-01-01 00:00:00,2011-09-22 00:00:00,,,1977-06-01 00:00:00,2011-09-22 00:00:00,1977-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-114.95,53.95,2599,SANGUDO ROYDALE,AB,ALBERTA,ALBERTA,CAN,535700000,-1145700000,MST,658.40,3065723,,,N/A,G,1,8,,,,,1968-01-01 00:00:00,1972-12-01 00:00:00,,,1968-01-01 00:00:00,1972-11-30 00:00:00,1968-01-01 00:00:00,1972-12-01 00:00:00,Y,N,N
-115.96666666666667,53.85,2604,SHINING BANK,AB,ALBERTA,ALBERTA,CAN,535100000,-1155800000,MST,829.10,3065885,,,Climate-Staffed,A,1,1,,,,,1968-01-01 00:00:00,2011-04-30 00:00:00,,,1968-12-01 00:00:00,2011-04-30 00:00:00,1968-01-01 00:00:00,2007-11-01 00:00:00,N,Y,N
-115.41666666666667,54.666666666666664,2616,SWAN HILLS,AB,ALBERTA,ALBERTA,CAN,544000000,-1152500000,MST,1058.60,3066297,,,N/A,F,1,7,,,,,1985-01-01 00:00:00,1995-05-31 00:00:00,,,1985-09-01 00:00:00,1995-05-31 00:00:00,1985-01-01 00:00:00,1995-05-01 00:00:00,Y,N,N
-111.45,56.983333333333334,2619,TAR ISLAND,AB,ALBERTA,ALBERTA,CAN,565900000,-1112700000,MST,239.90,3066364,,,N/A,F,1,7,,,,,1970-01-01 00:00:00,1984-12-01 00:00:00,,,1970-04-01 00:00:00,1984-06-30 00:00:00,1970-01-01 00:00:00,1984-12-01 00:00:00,Y,N,N
-115.35,54.0,2630,WEST PADDLE,AB,ALBERTA,ALBERTA,CAN,540000000,-1152100000,MST,762.00,3067259,,,N/A,,1,9,,,,,1969-01-01 00:00:00,1970-12-01 00:00:00,,,1969-09-01 00:00:00,1970-06-30 00:00:00,1969-01-01 00:00:00,1970-12-01 00:00:00,Y,N,N
-115.68333333333334,54.13333333333333,2633,WHITECOURT FOREST HQ,AB,ALBERTA,ALBERTA,CAN,540800000,-1154100000,MST,740.70,3067388,,,N/A,,1,9,,,,,1965-01-01 00:00:00,1966-12-01 00:00:00,,,1965-05-01 00:00:00,1966-09-30 00:00:00,1965-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
-116.03333333333333,58.4,2708,FORT VERMILION RS,AB,ALBERTA,ALBERTA,CAN,582400000,-1160200000,MST,246.90,3072732,,,Climate-Staffed,G,1,9,,,,,1962-01-01 00:00:00,1989-12-01 00:00:00,,,1962-05-01 00:00:00,1989-08-31 00:00:00,1962-01-01 00:00:00,1989-12-01 00:00:00,Y,N,N
-119.1,54.0,2713,GRANDE CACHE MILNER,AB,ALBERTA,ALBERTA,CAN,540000000,-1190600000,MST,1066.80,30728QR,,,N/A,G,1,9,,,,,1976-01-01 00:00:00,1981-12-01 00:00:00,,,1976-12-01 00:00:00,1981-10-31 00:00:00,1976-01-01 00:00:00,1981-12-01 00:00:00,Y,N,N
-117.1,55.55,2720,GUY,AB,ALBERTA,ALBERTA,CAN,553300000,-1170600000,MST,594.10,3072985,,,N/A,G,1,9,,,,,1981-01-01 00:00:00,1981-12-01 00:00:00,,,1981-02-01 00:00:00,1981-03-31 00:00:00,1981-01-01 00:00:00,1981-12-01 00:00:00,Y,N,N
-113.75,57.516666666666666,2735,JEAN LO,AB,ALBERTA,ALBERTA,CAN,573100000,-1134500000,MST,762.00,3073550,,,N/A,G,1,9,,,,,1963-01-01 00:00:00,2011-08-22 00:00:00,,,1963-07-01 00:00:00,2011-08-22 00:00:00,1963-01-01 00:00:00,2007-08-01 00:00:00,Y,N,N
-114.75,58.4,2747,LITTLE RED RIVER RS,AB,ALBERTA,ALBERTA,CAN,582400000,-1144500000,MST,289.60,3073924,,,N/A,,1,9,,,,,1962-01-01 00:00:00,1964-12-01 00:00:00,,,1962-04-01 00:00:00,1964-08-31 00:00:00,1962-01-01 00:00:00,1964-12-01 00:00:00,Y,N,N
-117.64416666666666,56.950833333333335,2750,MANNING,AB,ALBERTA,ALBERTA,CAN,565703000,-1173839000,MST,491.30,3074182,WAI,,Climate-Staffed,E,1,6,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1985-01-01 00:00:00,2019-02-05 00:00:00,,,1985-07-01 00:00:00,2019-02-05 00:00:00,1985-01-01 00:00:00,2007-11-01 00:00:00,Y,N,N
-116.95,55.71666666666667,2752,MCLENNAN CDA EPF,AB,ALBERTA,ALBERTA,CAN,554300000,-1165700000,MST,623.00,3074320,,,N/A,F,1,7,,,,,1951-01-01 00:00:00,1978-12-31 00:00:00,,,1951-01-01 00:00:00,1978-12-31 00:00:00,1951-01-01 00:00:00,1978-12-01 00:00:00,Y,N,N
-116.66666666666667,54.61666666666667,2755,MEEKWAP,AB,ALBERTA,ALBERTA,CAN,543700000,-1164000000,MST,836.00,3074494,,,N/A,F,1,9,,,,,1989-01-01 00:00:00,2011-09-01 00:00:00,,,1989-06-01 00:00:00,2011-09-01 00:00:00,1989-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-118.65,53.916666666666664,2756,MUSKEG RS,AB,ALBERTA,ALBERTA,CAN,535500000,-1183900000,MST,1226.80,3074743,,,N/A,,1,9,,,,,1962-01-01 00:00:00,1970-12-01 00:00:00,,,1962-05-01 00:00:00,1970-09-30 00:00:00,1962-01-01 00:00:00,1970-12-01 00:00:00,Y,N,N
-117.56666666666666,56.833333333333336,2760,NORTH STAR,AB,ALBERTA,ALBERTA,CAN,565000000,-1173400000,MST,485.00,3074874,,,N/A,E,1,6,,,,,1973-01-01 00:00:00,1989-12-01 00:00:00,,,1973-05-01 00:00:00,1989-11-30 00:00:00,1973-01-01 00:00:00,1989-12-01 00:00:00,Y,N,N
-118.58333333333333,56.86666666666667,2762,NOTIKEWIN LO,AB,ALBERTA,ALBERTA,CAN,565200000,-1183500000,MST,762.00,3074900,,,N/A,F,1,9,,,,,1957-01-01 00:00:00,2011-08-23 00:00:00,,,1957-05-01 00:00:00,2011-08-23 00:00:00,1957-01-01 00:00:00,2007-08-01 00:00:00,Y,N,N
-117.56666666666666,57.016666666666666,2763,NOTIKEWIN EAST,AB,ALBERTA,ALBERTA,CAN,570100000,-1173400000,MST,464.80,3074902,,,N/A,D,1,5,,,,,1962-01-01 00:00:00,1994-12-01 00:00:00,,,1962-09-01 00:00:00,1994-10-31 00:00:00,1962-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
-114.61666666666666,57.18333333333333,2765,PANNY LO,AB,ALBERTA,ALBERTA,CAN,571100000,-1143700000,MST,691.90,3074983,,,N/A,G,1,9,,,,,1966-01-01 00:00:00,2011-08-22 00:00:00,,,1966-07-01 00:00:00,2011-08-22 00:00:00,1966-01-01 00:00:00,2007-08-01 00:00:00,Y,N,N
-116.98333333333333,54.483333333333334,2780,PINE RS,AB,ALBERTA,ALBERTA,CAN,542900000,-1165900000,MST,762.00,3075223,,,N/A,,1,9,,,,,1962-01-01 00:00:00,1965-12-01 00:00:00,,,1962-05-01 00:00:00,1965-09-30 00:00:00,1962-01-01 00:00:00,1965-12-01 00:00:00,Y,N,N
-116.21666666666667,58.93333333333333,2782,PONTON LO,AB,ALBERTA,ALBERTA,CAN,585600000,-1161300000,MST,883.90,3075285,,,N/A,F,1,9,,,,,1967-01-01 00:00:00,2011-08-10 00:00:00,,,1967-05-01 00:00:00,2011-08-10 00:00:00,1967-01-01 00:00:00,2007-08-01 00:00:00,Y,N,N
-118.78333333333333,55.75,2789,RYCROFT,AB,ALBERTA,ALBERTA,CAN,554500000,-1184700000,MST,609.60,3075600,,,N/A,G,1,8,,,,,1931-01-01 00:00:00,1978-01-31 00:00:00,,,1931-02-01 00:00:00,1978-01-31 00:00:00,1931-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
